TS ID,TS Name,TS Location,Limits Number,Limits Version,Job Order,Programming Lot,Lot Number,Product Number,Product Expiry,Product Firmware Description,Software Number,Software Version
EQ1000004-8,CEQ0178,EPL-AR2-Line1,D1012493,1.9,6171-ASM-00000546,21195-200,21195-200,M1000226,2022-10-31,F1000227 COVID Ag,D1012492,1.3.7902.16339

Team Lead,Operator,Start,Finish,Serial,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time,Serial Test,Time,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time,Program Test,Time,Batch Test,Time,Bluetooth Test,RSSI,MAC,Time,LED Test,CurrentBase,CurrentG,CurrentR,Time,Button Test,Time,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time
DHANN,SLIAO,2021-10-18T06:40:21.7658620+10:00,2021-10-18T06:40:36.0605867+10:00,101274232,682113409,1,True,14294,True,C5:F4:CB:39:3E:D0,541,True,149,True,2,2963,2881,5591,4653,12122,3131,13664,1967,35,7312,7099,1373,True,6812,True,2337,True,-50,F7:E5:C4:AE:6A:7E,1373,True,3192,4731,5168,405,True,680,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,613
DHANN,SLIAO,2021-10-18T06:40:29.0505331+10:00,2021-10-18T06:40:47.7875004+10:00,101274234,682051906,2,False,18736,True,F8:E4:94:FB:9F:E4,1988,True,4,True,2,3072,2959,5779,4809,6450,3232,12154,2090,396,6472,6828,14,True,6715,False,10012
DHANN,SLIAO,2021-10-18T06:40:52.0923627+10:00,2021-10-18T06:40:57.5265273+10:00,101274235,682090747,4,True,5434,True,F8:E4:94:FB:9F:E4,2218,True,5,True,2,3066,2948,5763,4787,6212,3248,12429,2117,420,6452,6829,13,True,19,True,51,True,-53,F8:E4:94:FB:9F:E4,1525,True,3285,5020,5427,257,True,686,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,644
DHANN,SLIAO,2021-10-18T06:40:59.7812514+10:00,2021-10-18T06:41:04.8462463+10:00,101274237,682051906,2,True,5064,True,F7:13:57:B9:51:65,2075,True,4,True,2,3068,2948,5779,4798,9490,3163,16182,2021,49,7369,8219,17,True,20,True,50,True,-51,F7:13:57:B9:51:65,1406,True,3307,4769,5160,197,True,678,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,611
DHANN,SLIAO,2021-10-18T06:41:01.8496030+10:00,2021-10-18T06:41:07.4186499+10:00,101274238,682113409,1,True,5569,True,E2:C4:31:A1:52:E0,2164,True,49,True,2,2998,2817,5640,4562,10101,3125,14094,2015,34,7232,7096,16,True,20,True,266,True,-50,E2:C4:31:A1:52:E0,1158,True,3148,4682,5103,560,True,685,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,643
DHANN,SLIAO,2021-10-18T06:40:57.3189025+10:00,2021-10-18T06:41:13.3663059+10:00,101274236,682449290,3,True,16047,True,C5:F4:CB:39:3E:D0,2239,True,63,True,2,3032,2924,5725,4723,11799,3189,12407,2085,183,7088,7318,16,True,6726,True,2413,True,-52,C5:F4:CB:39:3E:D0,2843,True,3344,4761,4427,397,True,696,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,646
DHANN,SLIAO,2021-10-18T06:41:10.3975341+10:00,2021-10-18T06:41:15.8006508+10:00,101274239,682051906,2,True,5403,True,DD:6E:32:F3:32:42,2040,True,46,True,2,3077,2966,5784,4910,5572,3173,11225,2058,305,7197,6941,16,True,17,True,53,True,-51,DD:6E:32:F3:32:42,1674,True,3303,4798,5195,221,True,687,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,642
DHANN,SLIAO,2021-10-18T06:41:06.2151031+10:00,2021-10-18T06:41:20.2868948+10:00,101274228,682090747,4,True,14071,True,F1:37:4C:EB:21:FD,1926,True,0,True,2,3059,2920,5758,4669,4472,3141,9459,2042,29,7175,7147,42,True,6693,True,2396,True,-52,F1:37:4C:EB:21:FD,1457,True,3317,4977,5402,242,True,689,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,613
DHANN,SLIAO,2021-10-18T06:41:13.9129487+10:00,2021-10-18T06:41:28.2828041+10:00,101274233,682113409,1,True,14369,True,DE:72:35:B5:0A:C3,2087,True,0,True,2,3064,2958,5817,4841,7495,3179,10569,2042,559,6220,6292,6,True,6775,True,2435,True,-50,DE:72:35:B5:0A:C3,1578,True,3214,4636,5053,149,True,689,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,643
DHANN,SLIAO,2021-10-18T06:43:10.8365553+10:00,2021-10-18T06:43:24.9820158+10:00,101274240,682090747,4,True,14145,True,F0:62:30:2B:0F:BC,1455,True,572,True,2,3079,2952,5843,4776,6373,3200,13693,2085,652,6877,7232,75,True,6706,True,2360,True,-52,E5:60:FA:BC:64:81,1183,True,3387,4946,5354,219,True,681,True,CovidHomeAg,4,N/A ,21195-200,Sponsored,2022-10-31,89.1.608,F1000227 COVID Ag,888
